trip_id,pickup_datetime,pickup_zone,vehicle_type,passenger_count,trip_distance_km,trip_duration_min,payment_method,fare_amount
TRP103040,2024-06-08 01:34:52,Business District,Mini,1,11.68,30.2,UPI,280.54
TRP105010,2025-05-28 10:21:53,Mall,Sedan,2,1.35,8.9,Cash,142.3
TRP110531,2024-03-17 14:20:09,Business District,Auto,2,1.4,6.0,Cash,34.18
TRP107000,2024-07-29 05:47:52,Business District,Mini,4,14.6,31.8,Card,286.53
TRP103273,2024-05-12 17:59:26,Residential,Auto,1,4.0,19.9,Wallet,89.0
TRP107227,2025-01-14 05:09:27,Residential,Sedan,2,14.86,26.7,UPI,345.16
TRP103683,2025-06-16 15:33:20,Residential,Sedan,3,1.54,9.2,Cash,74.11
TRP106674,2024-06-08 14:48:00,Residential,Mini,2,5.82,17.5,UPI,168.32
TRP106807,2025-03-21 17:53:02,Mall,Mini,1,21.4,73.0,Cash,441.08
TRP111741,2024-02-11 21:42:51,Residential,Mini,2,1.54,8.4,UPI,95.85
TRP101316,2025-01-22 11:07:33,Residential,Mini,1,3.79,19.1,Card,181.59
TRP103225,2024-11-12 00:53:26,Residential,SUV,1,1.61,8.2,UPI,154.93
TRP101072,2025-02-17 01:31:24,Residential,Sedan,1,2.72,7.8,UPI,153.37
TRP104815,2024-10-18 15:56:17,Suburb,SUV,1,4.07,13.6,Card,196.93
TRP110187,2025-05-06 20:43:08,Airport,SUV,3,5.28,18.0,UPI,371.86
TRP109852,2024-06-05 12:48:44,Business District,Mini,6,7.08,23.4,UPI,169.07
TRP105752,2024-08-07 02:43:05,Railway Station,SUV,1,8.39,24.8,UPI,296.93
TRP111020,2024-06-27 14:28:44,Business District,Sedan,1,4.97,15.0,UPI,166.36
TRP104616,2025-05-05 08:57:55,Mall,Mini,1,5.06,23.3,UPI,230.67
TRP103097,2024-04-10 05:15:23,Mall,Sedan,1,5.34,15.5,UPI,212.9
TRP111372,2025-05-02 01:17:08,Residential,Mini,3,3.61,10.4,Cash,136.96
TRP106869,2024-06-28 12:24:23,Business District,Mini,1,1.47,5.7,Cash,51.64
TRP101300,2025-02-18 18:25:08,Airport,SUV,2,4.32,20.5,UPI,326.89
TRP107285,2024-01-29 06:51:15,Airport,Sedan,1,12.39,36.1,Wallet,301.35
TRP106284,2024-02-04 18:14:51,Airport,Sedan,5,4.76,23.3,Cash,313.24
TRP110689,2024-03-10 13:14:05,Business District,Mini,1,13.48,37.6,Card,268.57
TRP105495,2025-06-24 13:24:22,Business District,Mini,4,1.26,5.1,UPI,55.61
TRP105291,2025-05-18 15:04:07,Mall,Mini,1,4.63,14.1,Card,126.87
TRP109600,2024-09-09 14:18:27,Residential,Auto,5,1.29,7.4,UPI,54.31
TRP101798,2024-09-18 11:04:08,Business District,Sedan,4,2.9,20.6,UPI,189.29
TRP109667,2024-08-07 18:44:42,Railway Station,Sedan,1,5.43,26.8,UPI,203.52
TRP105203,2025-01-20 06:15:54,Mall,Auto,2,2.35,6.7,UPI,33.69
TRP108227,2025-04-18 20:30:30,Business District,Sedan,1,1.12,6.0,Card,104.89
TRP105047,2024-08-25 02:20:57,Airport,Mini,1,5.37,11.8,Card,264.51
TRP106441,2024-01-19 09:44:58,Business District,Sedan,2,12.19,44.7,UPI,418.89
TRP108636,2025-05-09 19:07:59,Railway Station,Sedan,2,2.4,11.2,Cash,135.27
TRP108105,2024-06-21 22:19:22,Residential,Mini,3,0.87,6.9,Cash,64.1
TRP102359,2024-12-20 04:15:54,Airport,Sedan,3,12.82,45.4,Card,408.69
TRP111558,2024-09-10 21:21:27,Residential,Mini,1,4.81,20.2,Cash,133.75
TRP103654,2024-09-19 22:46:34,Residential,Sedan,2,4.54,13.4,Wallet,133.97
TRP107052,2024-07-25 14:11:01,Business District,Mini,3,3.36,11.9,UPI,111.29
TRP101286,2025-05-10 16:02:22,Residential,Sedan,1,3.24,5.0,Card,145.11
TRP110996,2024-10-03 17:27:38,Business District,Mini,1,2.94,14.1,Cash,122.82
TRP104445,2024-10-27 21:03:26,Residential,SUV,6,5.75,28.0,UPI,353.28
TRP102137,2024-10-21 10:12:03,Airport,Sedan,2,9.18,29.7,UPI,350.06
TRP106787,2025-04-16 07:15:43,Railway Station,Sedan,2,2.1,5.5,Cash,84.66
TRP109873,2024-08-05 16:06:12,Airport,SUV,2,3.8,18.0,UPI,267.0
TRP111757,2024-09-27 00:23:41,Suburb,Mini,1,2.3,8.1,Cash,105.15
TRP110255,2025-05-22 19:35:07,Residential,Mini,2,1.62,10.5,Cash,84.41
TRP110804,2025-02-02 05:24:29,Residential,Mini,1,2.31,8.5,UPI,126.22
TRP106894,2025-05-27 05:07:22,Business District,Sedan,5,6.67,28.9,Card,281.65
TRP109884,2025-03-13 04:00:12,Suburb,Sedan,5,5.97,22.3,Card,211.9
TRP110327,2024-06-11 15:52:24,Business District,Sedan,2,4.46,12.5,UPI,109.21
TRP108564,2025-05-24 19:18:28,Residential,Sedan,1,2.45,11.5,Cash,119.52
TRP107151,2024-05-20 03:28:51,Business District,Sedan,2,3.27,9.3,Card,131.52
TRP100963,2024-04-28 19:48:15,Railway Station,Sedan,2,0.87,7.4,Cash,102.18
TRP106012,2024-03-01 11:16:19,Business District,Sedan,3,1.64,9.4,UPI,131.7
TRP104882,2024-04-20 12:19:07,Mall,Sedan,3,2.16,5.8,Cash,119.31
TRP100140,2025-06-20 13:48:14,Residential,Auto,2,0.67,7.6,Wallet,33.98
TRP110880,2025-02-07 08:42:12,Suburb,Mini,2,1.92,8.6,Wallet,106.51
TRP108906,2024-03-22 08:12:19,Railway Station,Mini,1,4.28,17.3,Cash,158.08
TRP106936,2025-03-21 10:13:58,Residential,Mini,3,10.66,46.5,UPI,298.44
TRP106542,2024-12-16 08:19:04,Residential,Sedan,3,4.2,19.7,UPI,215.9
TRP105243,2024-11-15 00:19:29,Mall,Sedan,2,3.95,8.3,Wallet,170.12
TRP104431,2024-11-15 02:58:32,Airport,Sedan,1,6.12,12.9,UPI,260.0
TRP110075,2024-04-29 08:38:32,Railway Station,Mini,2,3.26,11.1,UPI,81.37
TRP100406,2024-08-24 19:11:22,Railway Station,Mini,1,5.37,29.0,Card,142.77
TRP108212,2025-05-14 18:26:19,Mall,SUV,1,2.38,10.9,UPI,201.73
TRP109196,2025-05-18 23:11:02,Suburb,SUV,1,2.42,10.8,UPI,248.15
TRP110088,2025-03-29 12:38:19,Residential,Sedan,1,3.36,11.8,Card,103.88
TRP110398,2024-04-02 22:41:52,Airport,Sedan,1,2.6,11.3,Wallet,161.19
TRP109135,2024-02-17 02:27:55,Mall,SUV,1,2.84,8.3,Cash,237.64
TRP108234,2024-09-21 00:26:20,Residential,Mini,1,3.01,7.1,Cash,174.52
TRP104399,2024-08-06 07:29:20,Business District,Mini,4,1.76,7.0,Cash,62.72
TRP105252,2024-07-06 01:27:40,Airport,SUV,1,5.88,19.3,Cash,488.71
TRP100011,2025-06-16 16:33:19,Mall,Mini,5,8.49,34.1,UPI,190.17
TRP104760,2024-05-09 16:40:02,Business District,Mini,3,1.72,6.9,Cash,37.82
TRP101177,2024-04-14 14:45:57,Residential,Mini,2,8.7,27.9,UPI,190.64
TRP102863,2024-02-17 08:55:25,Railway Station,Sedan,2,2.83,15.5,Cash,168.55
TRP106471,2024-05-11 22:52:09,Railway Station,Sedan,1,1.84,8.5,UPI,134.12
TRP106228,2024-12-11 07:34:31,Railway Station,Mini,1,3.02,13.1,Cash,67.66
TRP109218,2025-01-03 15:26:13,Business District,Mini,1,7.33,24.6,Cash,175.71
TRP102989,2024-09-06 00:09:42,Railway Station,Mini,5,3.08,14.3,Card,145.39
TRP109153,2025-01-06 11:24:49,Airport,SUV,4,5.84,21.4,Card,381.73
TRP107117,2025-01-23 05:51:10,Residential,Mini,1,3.45,13.8,Wallet,156.44
TRP107010,2024-08-22 10:13:06,Airport,SUV,1,2.09,14.4,Cash,259.69
TRP110313,2025-06-18 02:13:55,Residential,Sedan,2,8.1,19.8,Card,249.4
TRP108927,2024-07-16 05:35:32,Suburb,Mini,1,5.72,19.8,Card,197.53
TRP101440,2025-03-01 15:11:20,Residential,Mini,2,4.15,15.0,Cash,107.06
TRP111751,2025-06-20 13:56:53,Railway Station,SUV,4,1.77,10.4,Card,129.42
TRP102875,2024-12-28 16:35:52,Mall,Sedan,3,6.01,21.2,Wallet,175.08
TRP109108,2025-01-30 08:42:04,Residential,SUV,1,2.89,12.1,UPI,174.92
TRP110960,2024-07-18 22:06:46,Railway Station,SUV,2,3.96,11.8,UPI,133.56
TRP110601,2024-03-30 11:00:39,Airport,Auto,1,3.77,14.8,Wallet,155.03
TRP107232,2025-04-04 06:40:26,Business District,Mini,6,3.21,9.6,Cash,115.77
TRP103726,2024-10-14 14:50:11,Suburb,Sedan,2,2.83,12.4,UPI,157.92
TRP102772,2025-01-20 08:45:50,Business District,SUV,4,4.88,16.9,Card,279.0
TRP109816,2024-09-11 05:20:02,Railway Station,Sedan,1,5.39,16.9,UPI,213.07
TRP100454,2024-11-21 22:15:02,Residential,Mini,3,2.41,10.2,Cash,82.97
TRP109013,2025-02-14 12:19:28,Suburb,Auto,2,3.16,9.5,UPI,81.04
TRP108189,2024-03-22 00:07:55,Business District,Auto,3,4.3,16.0,Wallet,109.31
TRP101367,2024-09-04 11:46:48,Railway Station,Sedan,1,8.24,31.9,Wallet,291.43
TRP103712,2024-05-02 06:35:02,Railway Station,Mini,2,6.35,19.4,Cash,150.84
TRP111881,2025-05-02 02:55:17,Business District,Sedan,1,2.17,6.9,UPI,155.22
TRP101388,2025-05-01 10:00:15,Business District,Sedan,1,2.34,13.6,Cash,132.42
TRP109042,2025-02-04 09:45:03,Mall,Mini,6,12.61,48.6,UPI,355.54
TRP101000,2025-03-17 07:58:06,Residential,Sedan,2,3.56,13.0,Cash,136.26
TRP107761,2025-04-24 20:37:07,Mall,Mini,1,4.18,23.3,UPI,163.44
TRP103553,2024-08-14 08:20:29,Residential,Mini,3,3.74,17.4,Cash,121.19
TRP104114,2024-01-11 04:00:47,Suburb,SUV,2,4.21,16.2,UPI,220.08
TRP109829,2024-11-16 04:02:02,Airport,Mini,1,14.66,34.6,Card,456.01
TRP101667,2025-01-04 23:32:32,Airport,Auto,1,2.84,8.8,UPI,165.09
TRP103173,2025-06-27 00:38:31,Mall,Mini,4,9.97,30.1,UPI,209.68
TRP109539,2024-01-10 04:01:43,Railway Station,Sedan,1,1.77,4.1,Cash,137.42
TRP111331,2025-01-13 06:54:10,Residential,SUV,1,13.41,38.0,UPI,421.77
TRP100488,2025-02-21 18:29:18,Residential,Mini,1,15.39,70.2,Card,451.87
TRP103230,2024-04-26 08:08:02,Residential,Sedan,2,3.03,21.2,Cash,185.76
TRP103828,2024-03-22 22:07:07,Airport,Mini,1,6.26,19.0,Cash,217.7
TRP110431,2024-02-08 09:29:49,Business District,Mini,1,2.81,17.5,Wallet,166.48
TRP105208,2024-03-19 17:02:07,Railway Station,Mini,3,3.52,15.5,UPI,147.03
TRP107848,2024-10-19 23:48:15,Mall,Mini,1,5.14,11.9,Wallet,211.78
TRP105704,2024-06-24 04:14:48,Mall,Sedan,1,4.86,15.3,Card,201.49
TRP111626,2024-06-12 22:27:04,Residential,Mini,1,11.27,24.3,Card,181.85
TRP108133,2025-04-26 16:47:44,Mall,Sedan,1,5.06,13.0,Cash,136.54
TRP100703,2024-04-03 12:36:04,Airport,SUV,4,2.28,9.0,UPI,250.0
TRP105105,2024-06-26 21:01:39,Airport,Sedan,1,14.22,42.7,UPI,513.11
TRP110721,2024-09-19 20:12:50,Residential,Mini,1,2.35,8.0,UPI,106.08
TRP103291,2024-05-09 22:33:04,Airport,Mini,3,4.83,14.9,UPI,184.82
TRP108125,2024-03-15 03:05:03,Business District,Auto,1,3.22,9.2,Wallet,90.29
TRP109519,2025-03-28 12:39:46,Airport,SUV,1,4.12,23.1,Cash,257.93
TRP111615,2025-03-01 02:38:26,Airport,SUV,1,7.76,21.2,Card,525.59
TRP110868,2024-04-21 11:41:16,Suburb,Auto,2,0.61,3.0,UPI,34.66
TRP104909,2024-01-14 17:24:23,Business District,Sedan,1,4.17,18.9,UPI,200.88
TRP104440,2024-09-04 00:54:28,Business District,SUV,0,3.41,9.5,UPI,186.09
TRP110968,2024-03-19 04:12:51,Residential,Mini,1,7.58,34.8,UPI,181.71
TRP100986,2024-12-02 16:30:07,Railway Station,Sedan,2,9.14,22.9,Wallet,235.17
TRP111132,2025-04-25 01:32:15,Mall,SUV,3,5.54,15.3,UPI,278.45
TRP110917,2024-01-23 13:57:24,Residential,Auto,1,5.02,11.9,UPI,78.0
TRP107705,2024-05-23 16:05:16,Railway Station,SUV,1,13.31,28.5,Card,385.13
TRP106257,2024-03-08 23:22:05,Airport,SUV,5,4.88,22.7,Cash,316.38
TRP106089,2024-04-06 01:19:31,Business District,Sedan,3,3.79,11.7,Cash,244.72
TRP105238,2025-04-24 02:27:30,Residential,Sedan,1,2.9,13.3,UPI,180.1
TRP101198,2025-03-14 07:24:06,Railway Station,Auto,1,6.28,19.6,UPI,119.23
TRP109710,2024-01-13 16:48:17,Residential,Sedan,4,3.32,20.2,UPI,173.51
TRP110925,2024-03-19 07:20:05,Business District,Auto,1,3.98,12.1,Wallet,61.6
TRP107519,2024-08-08 12:36:35,Residential,Auto,1,2.73,6.2,Card,58.56
TRP106812,2024-05-17 10:24:58,Residential,Mini,1,8.05,42.8,Card,192.78
TRP109991,2024-11-04 18:24:16,Business District,Auto,6,5.05,21.4,Card,91.2
TRP109206,2025-04-13 00:12:22,Business District,Sedan,2,3.85,9.3,Cash,222.41
TRP108320,2024-06-21 20:32:04,Residential,Mini,3,2.81,12.1,Card,116.77
TRP109556,2025-06-28 17:11:13,Mall,Mini,1,14.49,63.2,UPI,339.41
TRP107175,2024-06-08 18:09:34,Suburb,Auto,2,17.32,55.3,Cash,312.28
TRP104470,2024-03-15 12:18:36,Railway Station,Sedan,2,4.65,16.5,Card,161.11
TRP100891,2025-01-22 14:35:28,Mall,Mini,1,5.77,17.2,UPI,148.07
TRP101969,2025-03-28 11:52:29,Residential,Sedan,1,6.01,27.9,UPI,203.59
TRP105757,2024-03-09 04:19:30,Residential,Auto,2,4.03,14.6,UPI,199.85
TRP106527,2024-02-04 20:42:11,Residential,SUV,3,6.64,29.7,Wallet,323.81
TRP106294,2025-04-13 16:55:31,Residential,Mini,6,2.12,9.7,UPI,82.1
TRP107595,2024-03-12 18:16:17,Residential,Sedan,1,2.26,12.6,UPI,125.4
TRP109110,2024-01-14 08:49:51,Mall,Sedan,1,1.84,11.5,UPI,109.5
TRP103249,2024-07-03 18:06:26,Railway Station,Sedan,1,3.53,14.4,UPI,163.33
TRP106570,2024-12-09 03:33:27,Residential,Sedan,1,6.1,22.4,UPI,199.9
TRP106638,2024-01-07 19:21:00,Residential,Mini,1,8.38,31.6,Cash,222.16
TRP107351,2024-06-11 16:27:23,Suburb,Mini,2,8.14,23.1,Card,146.08
TRP111052,2025-03-18 13:35:10,Residential,SUV,1,1.65,7.9,Cash,144.28
TRP109400,2024-07-22 23:32:11,Suburb,Sedan,1,5.74,17.4,Wallet,235.07
TRP107473,2025-03-09 12:49:19,Airport,Mini,1,1.39,4.0,Card,97.24
TRP111099,2024-12-03 02:38:23,Suburb,Mini,1,2.86,9.9,Cash,129.72
TRP110459,2024-06-27 21:20:46,Residential,Mini,1,5.13,26.5,Card,156.22
TRP101239,2024-01-23 08:34:08,Residential,Sedan,1,8.08,22.1,Cash,296.22
TRP102289,2024-08-03 11:46:46,Mall,Auto,1,8.42,30.4,UPI,125.11
TRP102740,2024-02-22 20:36:00,Residential,Sedan,3,8.76,41.7,Cash,269.42
TRP108467,2024-07-28 19:57:16,Residential,SUV,1,6.59,31.0,UPI,349.52
TRP104585,2024-11-27 03:33:17,Suburb,Sedan,3,7.71,20.9,Wallet,267.41
TRP109227,2024-09-16 23:41:33,Airport,Mini,4,4.13,14.0,Cash,227.52
TRP101229,2024-06-06 08:56:34,Business District,SUV,1,3.04,14.0,Cash,220.94
TRP109200,2024-12-21 19:51:37,Suburb,Mini,2,6.93,32.1,UPI,253.12
TRP106980,2025-06-06 10:54:18,Residential,Mini,2,7.89,,Wallet,187.58
TRP105178,2025-02-23 03:25:48,Residential,Mini,4,7.72,22.5,Cash,249.12
TRP104293,2024-08-31 05:48:10,Mall,Sedan,1,5.08,13.6,Cash,210.95
TRP101058,2024-08-19 18:15:46,Residential,Mini,1,3.77,17.1,Card,178.76
TRP106262,2024-02-23 16:20:26,Business District,Mini,5,12.56,32.8,UPI,211.61
TRP100281,2024-09-22 17:10:14,Residential,SUV,2,3.22,12.4,Cash,176.05
TRP109235,2024-12-19 15:45:04,Residential,Sedan,1,5.11,21.6,Cash,158.03
TRP109508,2025-06-24 05:37:13,Residential,Mini,3,3.85,11.0,Cash,119.86
TRP100968,2025-05-17 13:40:11,Residential,Sedan,1,7.54,27.8,Card,197.53
TRP103953,2024-11-19 20:12:39,Business District,Sedan,1,4.23,11.6,UPI,190.54
TRP101939,2024-03-30 18:13:59,Business District,SUV,2,1.82,10.7,Cash,195.54
TRP110194,2024-11-03 12:54:30,Suburb,Auto,1,3.38,12.5,UPI,82.71
TRP101274,2025-02-20 10:18:38,Residential,Mini,2,32.86,133.5,UPI,785.76
TRP100619,2024-03-17 07:31:30,Business District,Sedan,2,12.41,40.4,UPI,309.18
TRP111136,2024-01-11 05:42:27,Airport,Sedan,1,5.71,14.3,UPI,263.85
TRP101742,2024-09-05 20:53:44,Residential,Sedan,1,3.84,18.5,UPI,187.73
TRP101390,2024-06-16 01:57:23,Mall,Auto,1,4.54,17.6,UPI,188.77
TRP102203,2024-09-05 03:16:32,Residential,Mini,1,2.18,10.5,Wallet,126.21
TRP109771,2024-12-15 18:53:20,Airport,Mini,1,1.52,7.7,Cash,142.99
TRP109847,2024-12-24 08:11:22,Business District,Mini,3,9.15,32.4,UPI,214.72
TRP103568,2024-05-14 12:11:59,Business District,Mini,2,3.3,10.7,UPI,59.27
TRP106116,2024-05-27 08:45:39,Railway Station,SUV,1,7.53,30.6,Wallet,349.5
TRP102228,2025-06-19 12:40:49,Suburb,Sedan,5,6.54,14.1,UPI,177.99
TRP106052,2025-04-14 09:15:02,Suburb,Sedan,1,3.3,14.2,UPI,175.89
TRP103178,2024-04-02 17:03:31,Residential,Sedan,3,2.09,11.7,Cash,165.72
TRP103192,2024-04-14 18:56:05,Residential,Sedan,1,14.59,74.6,Card,485.97
TRP109499,2024-04-16 05:57:36,Business District,SUV,1,8.8,22.2,Wallet,289.43
TRP106099,2024-09-23 09:03:18,Residential,Mini,3,3.43,16.7,UPI,125.62
TRP107029,2024-11-28 17:57:44,Suburb,Sedan,6,4.27,17.9,UPI,199.97
TRP100575,2024-07-22 23:50:22,Residential,Mini,3,10.28,49.7,UPI,271.62
TRP106656,2024-05-01 18:39:55,Residential,SUV,1,1.58,9.7,UPI,159.55
TRP107115,2024-10-07 19:38:25,Business District,Sedan,1,2.18,16.7,Cash,166.95
TRP110616,2024-05-16 23:57:46,Mall,Sedan,1,3.56,16.4,UPI,177.32
TRP106276,2024-07-24 14:09:48,Business District,Sedan,2,6.15,17.0,UPI,151.37
TRP109472,2024-12-14 12:48:24,Suburb,Sedan,1,1.24,8.9,Cash,79.54
TRP110827,2024-03-10 12:16:18,Residential,Mini,1,9.03,24.7,Cash,151.47
TRP105897,2025-05-22 19:25:26,Business District,SUV,5,2.6,11.9,Cash,185.16
TRP105724,2024-02-26 22:05:41,Residential,Auto,1,10.09,23.3,UPI,158.79
TRP100269,2024-11-18 15:21:23,Airport,Mini,1,1.71,8.9,Cash,146.38
TRP100629,2024-07-19 01:12:23,Suburb,Mini,2,4.15,18.1,UPI,135.36
TRP103081,2024-05-31 03:47:57,Residential,Auto,1,12.63,44.0,Cash,204.34
TRP103466,2024-05-20 15:45:20,Airport,Sedan,2,3.03,15.0,UPI,165.33
TRP106430,2024-07-12 17:19:27,Business District,Sedan,1,4.59,18.5,UPI,226.45
TRP111226,2024-08-28 11:41:15,Residential,Sedan,2,9.2,42.3,UPI,328.67
TRP107062,2024-01-02 23:36:27,Residential,Mini,1,1.0,7.2,UPI,74.56
TRP111728,2025-01-25 16:29:18,Residential,Mini,2,4.38,12.6,UPI,101.85
TRP105543,2024-03-25 04:27:36,Mall,Mini,2,2.21,6.3,Card,113.64
TRP104356,2025-06-13 11:53:12,Residential,Mini,2,14.49,49.3,UPI,370.73
TRP110984,2024-05-16 18:40:13,Residential,Sedan,1,1.52,10.0,Card,186.83
TRP102113,2025-02-08 21:16:31,Residential,Sedan,1,2.92,13.0,Cash,129.81
TRP108219,2025-05-01 07:20:13,Railway Station,Mini,1,7.71,22.7,UPI,166.67
TRP103216,2024-08-22 18:09:25,Residential,Sedan,2,2.7,14.7,UPI,154.71
TRP103814,2024-02-09 04:49:47,Residential,Auto,4,1.83,8.8,Card,75.56
TRP108321,2024-08-04 09:53:57,Mall,Mini,1,11.43,44.8,UPI,372.26
TRP111502,2024-02-16 21:45:01,Residential,Sedan,1,1.2,9.2,Card,132.95
TRP102278,2025-01-02 01:21:11,Mall,Sedan,1,5.73,12.3,UPI,225.71
TRP104599,2024-06-19 23:11:57,Residential,Sedan,4,5.69,12.1,UPI,185.17
TRP100013,2025-02-19 13:58:28,Residential,Mini,3,2.85,9.1,UPI,97.66
TRP111121,2025-05-19 16:50:59,Mall,Sedan,1,4.84,16.3,Card,144.91
TRP101525,2024-01-26 20:47:20,Residential,Mini,4,4.03,10.3,Cash,140.51
TRP102365,2024-07-03 03:17:31,Suburb,Mini,2,4.55,14.8,Wallet,172.16
TRP104648,2025-06-22 08:56:01,Mall,SUV,1,5.81,46.0,Cash,399.13
TRP100374,2025-04-28 22:01:18,Mall,Mini,3,2.24,9.6,Card,78.02
TRP110266,2024-01-31 05:51:27,Railway Station,Sedan,1,3.9,15.0,Cash,191.65
TRP106477,2024-12-25 00:46:44,Residential,Auto,3,1.8,5.1,Cash,99.87
TRP100525,2024-06-18 10:37:32,Mall,Sedan,4,5.54,20.5,Card,215.35
TRP109131,2025-05-18 06:40:04,Airport,Mini,2,5.53,17.8,Wallet,207.31
TRP106895,2025-03-24 14:46:48,Business District,Mini,1,4.39,11.5,Cash,124.52
TRP103591,2025-06-21 17:51:31,Railway Station,SUV,2,6.46,34.6,UPI,372.91
TRP107904,2024-02-07 15:22:33,Mall,Mini,4,8.03,30.9,UPI,143.49
TRP102958,2024-09-17 23:00:43,Suburb,Sedan,1,3.59,12.3,Card,139.95
TRP100529,2025-05-17 20:23:49,Railway Station,Mini,4,4.24,20.9,Cash,177.1
TRP103714,2024-06-05 15:26:17,Business District,Auto,1,3.39,11.1,Cash,79.23
TRP104732,2024-08-16 13:00:14,Airport,Sedan,1,5.13,15.1,UPI,219.44
TRP109461,2025-04-28 01:34:24,Railway Station,Mini,1,9.89,30.0,UPI,262.86
TRP101394,2024-04-27 17:34:49,Residential,Mini,1,10.1,40.3,UPI,285.88
TRP109989,2025-06-28 05:19:45,Residential,SUV,1,4.78,12.2,Wallet,268.37
TRP109633,2024-07-14 13:36:24,Residential,SUV,1,5.4,12.7,UPI,194.55
TRP105631,2025-02-22 13:07:59,Airport,Auto,1,8.05,35.1,UPI,190.1
TRP109465,2025-02-16 17:35:15,Airport,Mini,4,4.31,29.8,UPI,212.97
TRP106563,2024-02-25 23:20:38,Railway Station,Sedan,1,5.24,15.4,Card,233.82
TRP104703,2024-09-13 19:14:56,Business District,Sedan,3,12.56,53.7,UPI,426.18
TRP101712,2025-04-25 11:27:48,Mall,Sedan,2,4.0,26.5,UPI,212.86
TRP111762,2024-09-25 21:43:04,Railway Station,Sedan,2,4.55,23.5,Card,261.15
TRP100955,2024-11-29 14:22:50,Business District,Auto,2,2.91,12.0,Card,76.82
TRP106675,2025-05-07 20:33:26,Suburb,SUV,1,4.18,25.6,Wallet,257.32
TRP103453,2025-03-22 18:21:09,Residential,Mini,1,2.99,18.0,UPI,121.36
TRP109579,2025-05-23 10:34:14,Business District,Auto,2,4.12,18.3,Wallet,96.13
TRP108595,2024-09-14 14:16:48,Residential,Mini,2,4.61,18.7,Cash,113.87
TRP102071,2024-08-07 21:09:44,Mall,Sedan,4,2.71,15.3,UPI,167.25
TRP111743,2024-03-01 16:18:57,Business District,Sedan,2,1.39,12.5,UPI,125.39
TRP110169,2025-02-12 21:53:21,Suburb,SUV,2,14.92,50.0,Card,651.59
TRP100158,2024-10-02 17:43:22,Business District,Sedan,1,3.89,16.0,Card,183.93
TRP107005,2025-01-27 02:58:32,Suburb,SUV,1,1.68,4.2,Cash,179.55
TRP109094,2024-02-08 11:41:40,Railway Station,Auto,2,4.13,21.6,Cash,92.68
TRP100352,2024-06-12 03:26:54,Railway Station,Auto,1,4.24,13.3,Card,113.63
TRP106078,2024-07-26 07:50:31,Business District,SUV,4,13.7,34.0,UPI,433.29
TRP106236,2024-05-28 23:14:33,Suburb,Sedan,1,4.22,12.7,UPI,162.94
TRP108946,2024-10-19 19:56:03,Business District,Sedan,1,5.82,29.5,UPI,222.77
TRP108567,2025-05-11 17:56:04,Airport,Mini,1,3.94,15.9,UPI,182.1
TRP102920,2025-02-24 20:12:43,Business District,Mini,4,3.49,12.4,UPI,125.26
TRP108503,2025-04-07 00:21:45,Suburb,Sedan,4,5.98,17.1,Cash,215.41
TRP104644,2024-02-13 19:57:14,Business District,Mini,1,9.36,51.7,UPI,217.73
TRP100661,2025-02-05 06:02:23,Residential,Mini,1,8.43,28.4,UPI,161.18
TRP107057,2024-01-27 14:27:31,Railway Station,Sedan,1,0.65,5.1,UPI,86.1
TRP110181,2024-03-04 21:30:52,Residential,Mini,2,3.06,22.1,UPI,139.98
TRP103665,2024-11-17 13:50:53,Residential,Mini,1,1.84,7.3,UPI,95.93
TRP107979,2025-01-28 01:27:04,Residential,SUV,2,1.89,8.2,Cash,171.13
TRP100306,2024-06-13 23:45:28,Business District,Mini,2,9.7,24.8,UPI,260.52
TRP104790,2024-05-20 15:49:07,Residential,Auto,4,7.14,20.3,UPI,103.66
TRP102356,2024-04-29 16:15:19,Railway Station,Sedan,1,1.96,9.2,UPI,122.02
TRP101927,2024-04-09 15:30:57,Airport,Sedan,1,1.63,7.5,UPI,159.24
TRP111253,2024-05-10 02:18:07,Business District,SUV,1,2.66,9.5,Card,206.38
TRP103427,2025-03-01 20:32:47,Business District,Sedan,1,4.83,20.4,UPI,235.02
TRP108941,2025-05-26 16:22:49,Airport,Auto,1,4.1,13.1,Cash,120.61
TRP103638,2024-12-04 08:48:10,Business District,SUV,1,2.0,11.5,Wallet,166.43
TRP101266,2024-01-31 01:25:24,Suburb,Sedan,1,4.31,14.4,UPI,181.77
TRP101560,2024-06-07 23:00:38,Airport,Mini,1,4.85,13.7,UPI,215.38
TRP107179,2024-06-28 03:02:39,Suburb,SUV,1,2.8,12.7,UPI,232.1
TRP104109,2024-09-18 23:16:46,Suburb,Sedan,4,1.13,8.4,UPI,117.88
TRP107867,2024-09-01 21:36:13,Business District,Sedan,2,1.68,8.3,Cash,110.94
TRP104904,2025-03-07 11:20:46,Mall,Mini,1,6.45,30.3,UPI,228.46
TRP107294,2024-08-22 21:25:14,Residential,Sedan,2,4.49,23.1,UPI,227.16
TRP100514,2025-06-07 16:36:57,Residential,Mini,1,5.21,16.7,Card,158.33
TRP100894,2025-02-13 04:27:10,Business District,Mini,2,12.5,39.2,Wallet,267.35
TRP108601,2024-07-10 06:18:10,Residential,Sedan,1,4.39,10.3,UPI,129.76
TRP100021,2024-07-21 10:56:14,Railway Station,Sedan,4,11.17,45.2,UPI,370.75
TRP100899,2024-12-02 12:06:45,Suburb,Mini,2,10.04,19.8,Cash,163.17
